Operation,Transaction mode,time,time_s
OP2 - Retrieve all,Read-write,325.97,0.326
OP2 - Retrieve all,Read-write,329.01,0.329
OP2 - Retrieve all,Read-write,329.11,0.329
OP2 - Retrieve all,Read-write,329.25,0.329
OP2 - Retrieve all,Read-write,328.08,0.328
OP2 - Retrieve all,Read-write,328.09,0.328
OP2 - Retrieve all,Read-write,324.5,0.325
OP2 - Retrieve all,Read-write,329.04,0.329
OP2 - Retrieve all,Read-write,327.56,0.328
OP2 - Retrieve all,Read-write,328.13,0.328
OP2 - Retrieve all,Read-write,327.69,0.328
OP2 - Retrieve all,Read-write,326.68,0.327
OP2 - Retrieve all,Read-write,326.23,0.326
OP2 - Retrieve all,Read-write,305.2,0.305
OP2 - Retrieve all,Read-write,308.07,0.308
OP2 - Retrieve all,Read-write,312.82,0.313
OP2 - Retrieve all,Read-write,324.32,0.324
OP2 - Retrieve all,Read-write,328.67,0.329
OP2 - Retrieve all,Read-write,326.83,0.327
OP2 - Retrieve all,Read-write,329.33,0.329
OP2 - Retrieve all,Read-write,330.38,0.33
OP2 - Retrieve all,Read-write,328.44,0.328
OP2 - Retrieve all,Read-write,305.99,0.306
OP2 - Retrieve all,Read-write,306.42,0.306
OP2 - Retrieve all,Read-write,305.63,0.306
OP2 - Retrieve all,Read-write,305.7,0.306
OP2 - Retrieve all,Read-write,306.5,0.306
OP2 - Retrieve all,Read-write,341.9,0.342
OP2 - Retrieve all,Read-write,352.88,0.353
OP2 - Retrieve all,Read-write,351.16,0.351
OP2 - Retrieve all,Read-write,356.11,0.356
OP2 - Retrieve all,Read-write,350.5,0.35
OP2 - Retrieve all,Read-write,352.46,0.352
OP2 - Retrieve all,Read-write,354.02,0.354
OP2 - Retrieve all,Read-write,352.33,0.352
OP2 - Retrieve all,Read-write,352.74,0.353
OP2 - Retrieve all,Read-write,352.72,0.353
OP2 - Retrieve all,Read-write,354.44,0.354
OP2 - Retrieve all,Read-write,350.23,0.35
OP2 - Retrieve all,Read-write,352.35,0.352
OP2 - Retrieve all,Read-write,350.4,0.35
OP2 - Retrieve all,Read-write,352.91,0.353
OP2 - Retrieve all,Read-write,349.95,0.35
OP2 - Retrieve all,Read-write,350.07,0.35
OP2 - Retrieve all,Read-write,348.62,0.349
OP2 - Retrieve all,Read-write,349.34,0.349
OP2 - Retrieve all,Read-write,346.25,0.346
OP2 - Retrieve all,Read-write,347.6,0.348
OP2 - Retrieve all,Read-write,347.02,0.347
OP2 - Retrieve all,Read-write,347.84,0.348
OP2 - Retrieve all,Read-write,346.51,0.347
OP2 - Retrieve all,Read-write,345.13,0.345
OP2 - Retrieve all,Read-write,346.06,0.346
OP2 - Retrieve all,Read-write,345.9,0.346
OP2 - Retrieve all,Read-write,345.48,0.345
OP2 - Retrieve all,Read-write,346.71,0.347
OP2 - Retrieve all,Read-write,343.33,0.343
OP2 - Retrieve all,Read-write,347.57,0.348
OP2 - Retrieve all,Read-write,345.44,0.345
OP2 - Retrieve all,Read-write,346.19,0.346
OP2 - Retrieve all,Read-write,348.31,0.348
OP2 - Retrieve all,Read-write,346.78,0.347
OP2 - Retrieve all,Read-write,346.09,0.346
OP2 - Retrieve all,Read-write,346.37,0.346
OP2 - Retrieve all,Read-write,345.42,0.345
OP2 - Retrieve all,Read-write,345.74,0.346
OP2 - Retrieve all,Read-write,346.36,0.346
OP2 - Retrieve all,Read-write,345.89,0.346
OP2 - Retrieve all,Read-write,344.4,0.344
OP2 - Retrieve all,Read-write,345.59,0.346
OP2 - Retrieve all,Read-write,346.63,0.347
OP2 - Retrieve all,Read-write,346.54,0.347
OP2 - Retrieve all,Read-write,346.81,0.347
OP2 - Retrieve all,Read-write,345.4,0.345
OP2 - Retrieve all,Read-write,346.59,0.347
OP2 - Retrieve all,Read-write,345.56,0.346
OP2 - Retrieve all,Read-write,346.38,0.346
OP2 - Retrieve all,Read-write,347.39,0.347
OP2 - Retrieve all,Read-write,344.74,0.345
OP2 - Retrieve all,Read-write,352.29,0.352
OP2 - Retrieve all,Read-write,348.37,0.348
OP2 - Retrieve all,Read-write,348.54,0.349
OP2 - Retrieve all,Read-write,348.61,0.349
OP2 - Retrieve all,Read-write,347.18,0.347
OP2 - Retrieve all,Read-write,346.86,0.347
OP2 - Retrieve all,Read-write,325.21,0.325
OP2 - Retrieve all,Read-write,323.31,0.323
OP2 - Retrieve all,Read-write,322.12,0.322
OP2 - Retrieve all,Read-write,324.92,0.325
OP2 - Retrieve all,Read-write,323.34,0.323
OP2 - Retrieve all,Read-write,323.5,0.324
OP2 - Retrieve all,Read-write,324.43,0.324
OP2 - Retrieve all,Read-write,324.18,0.324
OP2 - Retrieve all,Read-write,322.86,0.323
OP2 - Retrieve all,Read-write,348.9,0.349
OP2 - Retrieve all,Read-write,348.84,0.349
OP2 - Retrieve all,Read-write,349.96,0.35
OP2 - Retrieve all,Read-write,325.8,0.326
OP2 - Retrieve all,Read-write,324.38,0.324
OP2 - Retrieve all,Read-write,325.5,0.326
OP2 - Retrieve all,Read-write,324.19,0.324
OP2 - Retrieve all,Read-write,324.16,0.324
OP2 - Retrieve all,Read-write,327.31,0.327
OP2 - Retrieve all,Read-write,322.12,0.322
OP2 - Retrieve all,Read-write,324.82,0.325
OP2 - Retrieve all,Read-write,324.01,0.324
OP2 - Retrieve all,Read-write,323.26,0.323
OP2 - Retrieve all,Read-write,325.04,0.325
OP2 - Retrieve all,Read-write,323.18,0.323
OP2 - Retrieve all,Read-write,342.7,0.343
OP2 - Retrieve all,Read-write,322.39,0.322
OP2 - Retrieve all,Read-write,324.0,0.324
OP2 - Retrieve all,Read-write,323.75,0.324
OP2 - Retrieve all,Read-write,323.27,0.323
OP2 - Retrieve all,Read-write,324.8,0.325
OP2 - Retrieve all,Read-write,324.79,0.325
OP2 - Retrieve all,Read-write,324.31,0.324
OP2 - Retrieve all,Read-write,325.61,0.326
OP2 - Retrieve all,Read-write,324.19,0.324
OP2 - Retrieve all,Read-write,322.99,0.323
OP2 - Retrieve all,Read-write,325.8,0.326
OP2 - Retrieve all,Read-write,322.46,0.322
OP2 - Retrieve all,Read-write,324.41,0.324
OP2 - Retrieve all,Read-write,324.27,0.324
OP2 - Retrieve all,Read-write,346.11,0.346
OP2 - Retrieve all,Read-write,349.81,0.35
OP2 - Retrieve all,Read-write,349.26,0.349
OP2 - Retrieve all,Read-write,354.12,0.354
OP2 - Retrieve all,Read-write,325.71,0.326
OP2 - Retrieve all,Read-write,330.29,0.33
OP2 - Retrieve all,Read-write,335.34,0.335
OP2 - Retrieve all,Read-write,334.05,0.334
OP2 - Retrieve all,Read-write,329.73,0.33
OP2 - Retrieve all,Read-write,335.05,0.335
OP2 - Retrieve all,Read-write,331.04,0.331
OP2 - Retrieve all,Read-write,350.18,0.35
OP2 - Retrieve all,Read-write,352.87,0.353
OP2 - Retrieve all,Read-write,336.55,0.337
OP2 - Retrieve all,Read-write,334.09,0.334
OP2 - Retrieve all,Read-write,335.98,0.336
OP2 - Retrieve all,Read-write,354.42,0.354
OP2 - Retrieve all,Read-write,352.29,0.352
OP2 - Retrieve all,Read-write,352.0,0.352
OP2 - Retrieve all,Read-write,352.53,0.353
OP2 - Retrieve all,Read-write,350.86,0.351
OP2 - Retrieve all,Read-write,347.65,0.348
OP2 - Retrieve all,Read-write,350.08,0.35
OP2 - Retrieve all,Read-write,352.33,0.352
OP2 - Retrieve all,Read-write,350.88,0.351
OP2 - Retrieve all,Read-write,332.46,0.332
OP2 - Retrieve all,Read-write,327.45,0.327
OP2 - Retrieve all,Read-write,347.0,0.347
OP2 - Retrieve all,Read-write,351.3,0.351
OP2 - Retrieve all,Read-write,327.99,0.328
OP2 - Retrieve all,Read-write,327.0,0.327
OP2 - Retrieve all,Read-write,327.7,0.328
OP2 - Retrieve all,Read-write,327.78,0.328
OP2 - Retrieve all,Read-write,324.7,0.325
OP2 - Retrieve all,Read-write,325.02,0.325
OP2 - Retrieve all,Read-write,330.12,0.33
OP2 - Retrieve all,Read-write,336.09,0.336
OP2 - Retrieve all,Read-write,347.97,0.348
OP2 - Retrieve all,Read-write,336.02,0.336
OP2 - Retrieve all,Read-write,329.11,0.329
OP2 - Retrieve all,Read-write,326.48,0.326
OP2 - Retrieve all,Read-write,348.99,0.349
OP2 - Retrieve all,Read-write,352.79,0.353
OP2 - Retrieve all,Read-write,351.66,0.352
OP2 - Retrieve all,Read-write,352.26,0.352
OP2 - Retrieve all,Read-write,350.51,0.351
OP2 - Retrieve all,Read-write,351.08,0.351
OP2 - Retrieve all,Read-write,351.59,0.352
OP2 - Retrieve all,Read-write,349.84,0.35
OP2 - Retrieve all,Read-write,348.05,0.348
OP2 - Retrieve all,Read-write,334.98,0.335
OP2 - Retrieve all,Read-write,327.99,0.328
OP2 - Retrieve all,Read-write,338.86,0.339
OP2 - Retrieve all,Read-write,336.24,0.336
OP2 - Retrieve all,Read-write,335.33,0.335
OP2 - Retrieve all,Read-write,335.04,0.335
OP2 - Retrieve all,Read-write,326.61,0.327
OP2 - Retrieve all,Read-write,327.31,0.327
OP2 - Retrieve all,Read-write,347.32,0.347
OP2 - Retrieve all,Read-write,334.01,0.334
OP2 - Retrieve all,Read-write,336.15,0.336
OP2 - Retrieve all,Read-write,326.53,0.327
OP2 - Retrieve all,Read-write,327.94,0.328
OP2 - Retrieve all,Read-write,336.84,0.337
OP2 - Retrieve all,Read-write,329.74,0.33
OP2 - Retrieve all,Read-write,345.81,0.346
OP2 - Retrieve all,Read-write,348.49,0.348
OP2 - Retrieve all,Read-write,349.49,0.349
OP2 - Retrieve all,Read-write,349.97,0.35
OP2 - Retrieve all,Read-write,349.08,0.349
OP2 - Retrieve all,Read-write,350.55,0.351
OP2 - Retrieve all,Read-write,349.23,0.349
OP2 - Retrieve all,Read-write,328.97,0.329
OP2 - Retrieve all,Read-write,327.38,0.327
OP2 - Retrieve all,Read-write,325.91,0.326
OP2 - Retrieve all,Read-write,337.53,0.338
OP2 - Retrieve all,Read-write,337.36,0.337
OP2 - Retrieve all,Read-write,337.26,0.337
OP2 - Retrieve all,Read-write,336.44,0.336
OP2 - Retrieve all,Read-write,327.71,0.328
OP2 - Retrieve all,Read-write,333.64,0.334
OP2 - Retrieve all,Read-write,325.57,0.326
OP2 - Retrieve all,Read-write,331.85,0.332
OP2 - Retrieve all,Read-write,336.82,0.337
OP2 - Retrieve all,Read-write,336.23,0.336
OP2 - Retrieve all,Read-write,338.2,0.338
OP2 - Retrieve all,Read-write,336.87,0.337
OP2 - Retrieve all,Read-write,336.55,0.337
OP2 - Retrieve all,Read-write,350.14,0.35
OP2 - Retrieve all,Read-write,328.13,0.328
OP2 - Retrieve all,Read-write,336.27,0.336
OP2 - Retrieve all,Read-write,327.15,0.327
OP2 - Retrieve all,Read-write,336.43,0.336
OP2 - Retrieve all,Read-write,334.21,0.334
OP2 - Retrieve all,Read-write,344.98,0.345
OP2 - Retrieve all,Read-write,350.72,0.351
OP2 - Retrieve all,Read-write,350.94,0.351
OP2 - Retrieve all,Read-write,349.95,0.35
OP2 - Retrieve all,Read-write,349.96,0.35
OP2 - Retrieve all,Read-write,350.42,0.35
OP2 - Retrieve all,Read-write,350.28,0.35
OP2 - Retrieve all,Read-write,325.41,0.325
OP2 - Retrieve all,Read-write,327.86,0.328
OP2 - Retrieve all,Read-write,341.55,0.342
OP2 - Retrieve all,Read-write,339.57,0.34
OP2 - Retrieve all,Read-write,341.26,0.341
OP2 - Retrieve all,Read-write,338.99,0.339
OP2 - Retrieve all,Read-write,338.4,0.338
OP2 - Retrieve all,Read-write,339.86,0.34
OP2 - Retrieve all,Read-write,338.28,0.338
OP2 - Retrieve all,Read-write,339.45,0.339
OP2 - Retrieve all,Read-write,339.16,0.339
OP2 - Retrieve all,Read-write,335.32,0.335
OP2 - Retrieve all,Read-write,337.9,0.338
OP2 - Retrieve all,Read-write,337.2,0.337
OP2 - Retrieve all,Read-write,330.58,0.331
OP2 - Retrieve all,Read-write,334.02,0.334
OP2 - Retrieve all,Read-write,335.83,0.336
OP2 - Retrieve all,Read-write,332.99,0.333
OP2 - Retrieve all,Read-write,333.47,0.333
OP2 - Retrieve all,Read-write,333.99,0.334
OP2 - Retrieve all,Read-write,332.06,0.332
OP2 - Retrieve all,Read-write,334.77,0.335
OP2 - Retrieve all,Read-write,333.28,0.333
OP2 - Retrieve all,Read-write,331.29,0.331
OP2 - Retrieve all,Read-write,333.46,0.333
OP2 - Retrieve all,Read-write,330.15,0.33
OP2 - Retrieve all,Read-write,331.82,0.332
OP2 - Retrieve all,Read-write,333.42,0.333
OP2 - Retrieve all,Read-write,334.1,0.334
OP2 - Retrieve all,Read-write,333.39,0.333
OP2 - Retrieve all,Read-write,331.18,0.331
OP2 - Retrieve all,Read-write,334.86,0.335
OP2 - Retrieve all,Read-write,334.25,0.334
OP2 - Retrieve all,Read-write,335.63,0.336
OP2 - Retrieve all,Read-write,334.38,0.334
OP2 - Retrieve all,Read-write,333.71,0.334
OP2 - Retrieve all,Read-write,333.44,0.333
OP2 - Retrieve all,Read-write,333.01,0.333
OP2 - Retrieve all,Read-write,331.31,0.331
OP2 - Retrieve all,Read-write,333.04,0.333
OP2 - Retrieve all,Read-write,332.74,0.333
OP2 - Retrieve all,Read-write,332.04,0.332
OP2 - Retrieve all,Read-write,331.52,0.332
OP2 - Retrieve all,Read-write,330.89,0.331
OP2 - Retrieve all,Read-write,332.66,0.333
OP2 - Retrieve all,Read-write,333.88,0.334
OP2 - Retrieve all,Read-write,334.21,0.334
OP2 - Retrieve all,Read-write,328.57,0.329
OP2 - Retrieve all,Read-write,330.52,0.331
OP2 - Retrieve all,Read-write,331.35,0.331
OP2 - Retrieve all,Read-write,330.81,0.331
OP2 - Retrieve all,Read-write,332.36,0.332
OP2 - Retrieve all,Read-write,333.66,0.334
OP2 - Retrieve all,Read-write,333.74,0.334
OP2 - Retrieve all,Read-write,332.65,0.333
OP2 - Retrieve all,Read-write,333.03,0.333
OP2 - Retrieve all,Read-write,332.27,0.332
OP2 - Retrieve all,Read-write,331.14,0.331
OP2 - Retrieve all,Read-write,333.93,0.334
OP2 - Retrieve all,Read-write,331.74,0.332
OP2 - Retrieve all,Read-write,330.74,0.331
OP2 - Retrieve all,Read-write,332.98,0.333
OP2 - Retrieve all,Read-write,331.35,0.331
OP2 - Retrieve all,Read-write,332.31,0.332
OP2 - Retrieve all,Read-write,332.13,0.332
OP2 - Retrieve all,Read-write,332.07,0.332
OP2 - Retrieve all,Read-write,330.8,0.331
OP2 - Retrieve all,Read-write,332.48,0.332
OP2 - Retrieve all,Read-write,331.14,0.331
OP2 - Retrieve all,Read-write,330.66,0.331
OP2 - Retrieve all,Read-write,332.45,0.332
OP2 - Retrieve all,Read-write,331.14,0.331
OP2 - Retrieve all,Read-write,333.92,0.334
OP2 - Retrieve all,Read-write,338.17,0.338
OP2 - Retrieve all,Read-write,332.53,0.333
OP2 - Retrieve all,Read-write,337.94,0.338
OP2 - Retrieve all,Read-write,333.16,0.333
OP2 - Retrieve all,Read-write,335.39,0.335
OP2 - Retrieve all,Read-write,333.32,0.333
OP2 - Retrieve all,Read-write,334.55,0.335
OP2 - Retrieve all,Read-write,327.43,0.327
OP2 - Retrieve all,Read-write,331.33,0.331
OP2 - Retrieve all,Read-write,331.91,0.332
OP2 - Retrieve all,Read-write,329.94,0.33
OP2 - Retrieve all,Read-write,331.14,0.331
OP2 - Retrieve all,Read-write,330.15,0.33
OP2 - Retrieve all,Read-write,332.39,0.332
OP2 - Retrieve all,Read-write,331.19,0.331
OP2 - Retrieve all,Read-write,329.41,0.329
OP2 - Retrieve all,Read-write,331.9,0.332
OP2 - Retrieve all,Read-write,329.72,0.33
OP2 - Retrieve all,Read-write,329.49,0.329
OP2 - Retrieve all,Read-write,331.39,0.331
OP2 - Retrieve all,Read-write,328.34,0.328
OP2 - Retrieve all,Read-write,331.11,0.331
OP2 - Retrieve all,Read-write,330.09,0.33
OP2 - Retrieve all,Read-write,330.71,0.331
OP2 - Retrieve all,Read-write,329.55,0.33
OP2 - Retrieve all,Read-write,331.1,0.331
OP2 - Retrieve all,Read-write,329.82,0.33
OP2 - Retrieve all,Read-write,330.44,0.33
OP2 - Retrieve all,Read-write,331.64,0.332
OP2 - Retrieve all,Read-write,313.79,0.314
OP2 - Retrieve all,Read-write,318.22,0.318
OP2 - Retrieve all,Read-write,315.29,0.315
OP2 - Retrieve all,Read-write,315.86,0.316
OP2 - Retrieve all,Read-write,315.97,0.316
OP2 - Retrieve all,Read-write,314.66,0.315
OP2 - Retrieve all,Read-write,315.12,0.315
OP2 - Retrieve all,Read-write,316.5,0.317
OP2 - Retrieve all,Read-write,316.97,0.317
OP2 - Retrieve all,Read-write,317.14,0.317
OP2 - Retrieve all,Read-write,314.51,0.315
OP2 - Retrieve all,Read-write,315.62,0.316
OP2 - Retrieve all,Read-write,309.4,0.309
OP2 - Retrieve all,Read-write,310.86,0.311
OP2 - Retrieve all,Read-write,309.42,0.309
OP2 - Retrieve all,Read-write,308.67,0.309
OP2 - Retrieve all,Read-write,308.86,0.309
OP2 - Retrieve all,Read-write,309.12,0.309
OP2 - Retrieve all,Read-write,306.2,0.306
OP2 - Retrieve all,Read-write,307.83,0.308
OP2 - Retrieve all,Read-write,309.01,0.309
OP2 - Retrieve all,Read-write,311.66,0.312
OP2 - Retrieve all,Read-write,312.9,0.313
OP2 - Retrieve all,Read-write,309.28,0.309
OP2 - Retrieve all,Read-write,311.75,0.312
OP2 - Retrieve all,Read-write,311.28,0.311
OP2 - Retrieve all,Read-write,311.15,0.311
OP2 - Retrieve all,Read-write,316.29,0.316
OP2 - Retrieve all,Read-write,315.43,0.315
OP2 - Retrieve all,Read-write,315.55,0.316
OP2 - Retrieve all,Read-write,308.29,0.308
OP2 - Retrieve all,Read-write,310.35,0.31
OP2 - Retrieve all,Read-write,306.49,0.306
OP2 - Retrieve all,Read-write,311.29,0.311
OP2 - Retrieve all,Read-write,312.11,0.312
OP2 - Retrieve all,Read-write,312.88,0.313
OP2 - Retrieve all,Read-write,308.98,0.309
OP2 - Retrieve all,Read-write,310.34,0.31
OP2 - Retrieve all,Read-write,311.58,0.312
OP2 - Retrieve all,Read-write,316.07,0.316
OP2 - Retrieve all,Read-write,313.62,0.314
OP2 - Retrieve all,Read-write,313.96,0.314
OP2 - Retrieve all,Read-write,317.0,0.317
OP2 - Retrieve all,Read-write,314.56,0.315
OP2 - Retrieve all,Read-write,316.69,0.317
OP2 - Retrieve all,Read-write,311.36,0.311
OP2 - Retrieve all,Read-write,314.4,0.314
OP2 - Retrieve all,Read-write,313.07,0.313
OP2 - Retrieve all,Read-write,314.65,0.315
OP2 - Retrieve all,Read-write,307.31,0.307
OP2 - Retrieve all,Read-write,309.08,0.309
OP2 - Retrieve all,Read-write,315.1,0.315
OP2 - Retrieve all,Read-write,315.03,0.315
OP2 - Retrieve all,Read-write,314.29,0.314
OP2 - Retrieve all,Read-write,312.94,0.313
OP2 - Retrieve all,Read-write,308.37,0.308
OP2 - Retrieve all,Read-write,308.91,0.309
OP2 - Retrieve all,Read-write,308.46,0.308
OP2 - Retrieve all,Read-write,316.01,0.316
OP2 - Retrieve all,Read-write,314.77,0.315
OP2 - Retrieve all,Read-write,313.99,0.314
OP2 - Retrieve all,Read-write,315.46,0.315
OP2 - Retrieve all,Read-write,316.22,0.316
OP2 - Retrieve all,Read-write,319.07,0.319
OP2 - Retrieve all,Read-write,307.78,0.308
OP2 - Retrieve all,Read-write,314.73,0.315
OP2 - Retrieve all,Read-write,313.08,0.313
OP2 - Retrieve all,Read-write,310.63,0.311
OP2 - Retrieve all,Read-write,312.57,0.313
OP2 - Retrieve all,Read-write,311.91,0.312
OP2 - Retrieve all,Read-write,310.4,0.31
OP2 - Retrieve all,Read-write,314.44,0.314
OP2 - Retrieve all,Read-write,310.97,0.311
OP2 - Retrieve all,Read-write,312.25,0.312
OP2 - Retrieve all,Read-write,311.74,0.312
OP2 - Retrieve all,Read-write,311.69,0.312
OP2 - Retrieve all,Read-write,307.86,0.308
OP2 - Retrieve all,Read-write,313.17,0.313
OP2 - Retrieve all,Read-write,307.78,0.308
OP2 - Retrieve all,Read-write,310.69,0.311
OP2 - Retrieve all,Read-write,312.74,0.313
OP2 - Retrieve all,Read-write,307.77,0.308
OP2 - Retrieve all,Read-write,309.75,0.31
OP2 - Retrieve all,Read-write,312.05,0.312
OP2 - Retrieve all,Read-write,314.9,0.315
OP2 - Retrieve all,Read-write,312.24,0.312
OP2 - Retrieve all,Read-write,315.01,0.315
OP2 - Retrieve all,Read-write,309.61,0.31
OP2 - Retrieve all,Read-write,310.5,0.31
OP2 - Retrieve all,Read-write,313.46,0.313
OP2 - Retrieve all,Read-write,314.89,0.315
OP2 - Retrieve all,Read-write,308.88,0.309
OP2 - Retrieve all,Read-write,310.18,0.31
OP2 - Retrieve all,Read-write,311.66,0.312
OP2 - Retrieve all,Read-write,314.52,0.315
OP2 - Retrieve all,Read-write,313.91,0.314
OP2 - Retrieve all,Read-write,307.65,0.308
OP2 - Retrieve all,Read-write,312.58,0.313
OP2 - Retrieve all,Read-write,316.83,0.317
OP2 - Retrieve all,Read-write,317.42,0.317
