Operation,Transaction mode,time,time_s
OP1 - Retrieve,Read-write,322.95,0.323
OP1 - Retrieve,Read-write,322.06,0.322
OP1 - Retrieve,Read-write,323.36,0.323
OP1 - Retrieve,Read-write,323.8,0.324
OP1 - Retrieve,Read-write,323.03,0.323
OP1 - Retrieve,Read-write,323.13,0.323
OP1 - Retrieve,Read-write,322.87,0.323
OP1 - Retrieve,Read-write,320.99,0.321
OP1 - Retrieve,Read-write,323.01,0.323
OP1 - Retrieve,Read-write,323.14,0.323
OP1 - Retrieve,Read-write,321.24,0.321
OP1 - Retrieve,Read-write,323.6,0.324
OP1 - Retrieve,Read-write,320.89,0.321
OP1 - Retrieve,Read-write,322.17,0.322
OP1 - Retrieve,Read-write,321.12,0.321
OP1 - Retrieve,Read-write,321.44,0.321
OP1 - Retrieve,Read-write,320.77,0.321
OP1 - Retrieve,Read-write,314.53,0.315
OP1 - Retrieve,Read-write,315.58,0.316
OP1 - Retrieve,Read-write,320.87,0.321
OP1 - Retrieve,Read-write,322.42,0.322
OP1 - Retrieve,Read-write,321.31,0.321
OP1 - Retrieve,Read-write,324.97,0.325
OP1 - Retrieve,Read-write,326.76,0.327
OP1 - Retrieve,Read-write,324.44,0.324
OP1 - Retrieve,Read-write,328.02,0.328
OP1 - Retrieve,Read-write,315.53,0.316
OP1 - Retrieve,Read-write,322.14,0.322
OP1 - Retrieve,Read-write,321.26,0.321
OP1 - Retrieve,Read-write,324.61,0.325
OP1 - Retrieve,Read-write,324.09,0.324
OP1 - Retrieve,Read-write,323.4,0.323
OP1 - Retrieve,Read-write,315.98,0.316
OP1 - Retrieve,Read-write,328.08,0.328
OP1 - Retrieve,Read-write,317.89,0.318
OP1 - Retrieve,Read-write,318.59,0.319
OP1 - Retrieve,Read-write,317.84,0.318
OP1 - Retrieve,Read-write,319.77,0.32
OP1 - Retrieve,Read-write,318.92,0.319
OP1 - Retrieve,Read-write,317.23,0.317
OP1 - Retrieve,Read-write,316.63,0.317
OP1 - Retrieve,Read-write,316.98,0.317
OP1 - Retrieve,Read-write,317.64,0.318
OP1 - Retrieve,Read-write,317.33,0.317
OP1 - Retrieve,Read-write,318.58,0.319
OP1 - Retrieve,Read-write,316.47,0.316
OP1 - Retrieve,Read-write,317.82,0.318
OP1 - Retrieve,Read-write,329.9,0.33
OP1 - Retrieve,Read-write,327.95,0.328
OP1 - Retrieve,Read-write,326.77,0.327
OP1 - Retrieve,Read-write,324.91,0.325
OP1 - Retrieve,Read-write,326.07,0.326
OP1 - Retrieve,Read-write,316.11,0.316
OP1 - Retrieve,Read-write,321.79,0.322
OP1 - Retrieve,Read-write,325.5,0.326
OP1 - Retrieve,Read-write,326.85,0.327
OP1 - Retrieve,Read-write,326.9,0.327
OP1 - Retrieve,Read-write,324.96,0.325
OP1 - Retrieve,Read-write,325.08,0.325
OP1 - Retrieve,Read-write,327.43,0.327
OP1 - Retrieve,Read-write,326.72,0.327
OP1 - Retrieve,Read-write,323.3,0.323
OP1 - Retrieve,Read-write,327.56,0.328
OP1 - Retrieve,Read-write,323.78,0.324
OP1 - Retrieve,Read-write,326.72,0.327
OP1 - Retrieve,Read-write,326.61,0.327
OP1 - Retrieve,Read-write,325.3,0.325
OP1 - Retrieve,Read-write,326.18,0.326
OP1 - Retrieve,Read-write,334.9,0.335
OP1 - Retrieve,Read-write,316.77,0.317
OP1 - Retrieve,Read-write,317.73,0.318
OP1 - Retrieve,Read-write,319.64,0.32
OP1 - Retrieve,Read-write,313.26,0.313
OP1 - Retrieve,Read-write,318.6,0.319
OP1 - Retrieve,Read-write,319.33,0.319
OP1 - Retrieve,Read-write,326.86,0.327
OP1 - Retrieve,Read-write,322.72,0.323
OP1 - Retrieve,Read-write,325.68,0.326
OP1 - Retrieve,Read-write,324.09,0.324
OP1 - Retrieve,Read-write,325.53,0.326
OP1 - Retrieve,Read-write,326.75,0.327
OP1 - Retrieve,Read-write,323.94,0.324
OP1 - Retrieve,Read-write,317.57,0.318
OP1 - Retrieve,Read-write,320.09,0.32
OP1 - Retrieve,Read-write,321.41,0.321
OP1 - Retrieve,Read-write,319.48,0.319
OP1 - Retrieve,Read-write,319.6,0.32
OP1 - Retrieve,Read-write,318.47,0.318
OP1 - Retrieve,Read-write,317.87,0.318
OP1 - Retrieve,Read-write,314.26,0.314
OP1 - Retrieve,Read-write,328.28,0.328
OP1 - Retrieve,Read-write,325.0,0.325
OP1 - Retrieve,Read-write,321.65,0.322
OP1 - Retrieve,Read-write,321.57,0.322
OP1 - Retrieve,Read-write,322.66,0.323
OP1 - Retrieve,Read-write,324.95,0.325
OP1 - Retrieve,Read-write,323.84,0.324
OP1 - Retrieve,Read-write,325.87,0.326
OP1 - Retrieve,Read-write,324.06,0.324
OP1 - Retrieve,Read-write,324.72,0.325
OP1 - Retrieve,Read-write,323.99,0.324
OP1 - Retrieve,Read-write,323.82,0.324
OP1 - Retrieve,Read-write,324.23,0.324
OP1 - Retrieve,Read-write,323.77,0.324
OP1 - Retrieve,Read-write,326.31,0.326
OP1 - Retrieve,Read-write,324.95,0.325
OP1 - Retrieve,Read-write,326.59,0.327
OP1 - Retrieve,Read-write,324.91,0.325
OP1 - Retrieve,Read-write,322.58,0.323
OP1 - Retrieve,Read-write,322.48,0.322
OP1 - Retrieve,Read-write,323.81,0.324
OP1 - Retrieve,Read-write,323.83,0.324
OP1 - Retrieve,Read-write,320.22,0.32
OP1 - Retrieve,Read-write,322.32,0.322
OP1 - Retrieve,Read-write,324.28,0.324
OP1 - Retrieve,Read-write,323.16,0.323
OP1 - Retrieve,Read-write,316.76,0.317
OP1 - Retrieve,Read-write,316.58,0.317
OP1 - Retrieve,Read-write,318.08,0.318
OP1 - Retrieve,Read-write,336.08,0.336
OP1 - Retrieve,Read-write,337.87,0.338
OP1 - Retrieve,Read-write,346.37,0.346
OP1 - Retrieve,Read-write,345.27,0.345
OP1 - Retrieve,Read-write,336.21,0.336
OP1 - Retrieve,Read-write,335.31,0.335
OP1 - Retrieve,Read-write,335.24,0.335
OP1 - Retrieve,Read-write,335.15,0.335
OP1 - Retrieve,Read-write,345.53,0.346
OP1 - Retrieve,Read-write,337.36,0.337
OP1 - Retrieve,Read-write,338.22,0.338
OP1 - Retrieve,Read-write,335.94,0.336
OP1 - Retrieve,Read-write,335.47,0.335
OP1 - Retrieve,Read-write,345.91,0.346
OP1 - Retrieve,Read-write,343.93,0.344
OP1 - Retrieve,Read-write,336.28,0.336
OP1 - Retrieve,Read-write,338.27,0.338
OP1 - Retrieve,Read-write,343.66,0.344
OP1 - Retrieve,Read-write,344.93,0.345
OP1 - Retrieve,Read-write,334.05,0.334
OP1 - Retrieve,Read-write,334.47,0.334
OP1 - Retrieve,Read-write,335.29,0.335
OP1 - Retrieve,Read-write,333.7,0.334
OP1 - Retrieve,Read-write,335.0,0.335
OP1 - Retrieve,Read-write,335.95,0.336
OP1 - Retrieve,Read-write,344.13,0.344
OP1 - Retrieve,Read-write,345.97,0.346
OP1 - Retrieve,Read-write,341.31,0.341
OP1 - Retrieve,Read-write,337.59,0.338
OP1 - Retrieve,Read-write,340.41,0.34
OP1 - Retrieve,Read-write,342.78,0.343
OP1 - Retrieve,Read-write,346.21,0.346
OP1 - Retrieve,Read-write,344.45,0.344
OP1 - Retrieve,Read-write,343.72,0.344
OP1 - Retrieve,Read-write,340.9,0.341
OP1 - Retrieve,Read-write,345.22,0.345
OP1 - Retrieve,Read-write,346.8,0.347
OP1 - Retrieve,Read-write,345.37,0.345
OP1 - Retrieve,Read-write,338.21,0.338
OP1 - Retrieve,Read-write,338.81,0.339
OP1 - Retrieve,Read-write,336.9,0.337
OP1 - Retrieve,Read-write,336.94,0.337
OP1 - Retrieve,Read-write,334.02,0.334
OP1 - Retrieve,Read-write,335.31,0.335
OP1 - Retrieve,Read-write,342.73,0.343
OP1 - Retrieve,Read-write,336.66,0.337
OP1 - Retrieve,Read-write,339.4,0.339
OP1 - Retrieve,Read-write,345.21,0.345
OP1 - Retrieve,Read-write,337.12,0.337
OP1 - Retrieve,Read-write,335.16,0.335
OP1 - Retrieve,Read-write,342.86,0.343
OP1 - Retrieve,Read-write,354.58,0.355
OP1 - Retrieve,Read-write,345.45,0.345
OP1 - Retrieve,Read-write,343.16,0.343
OP1 - Retrieve,Read-write,346.68,0.347
OP1 - Retrieve,Read-write,346.23,0.346
OP1 - Retrieve,Read-write,346.65,0.347
OP1 - Retrieve,Read-write,345.93,0.346
OP1 - Retrieve,Read-write,346.28,0.346
OP1 - Retrieve,Read-write,345.44,0.345
OP1 - Retrieve,Read-write,345.76,0.346
OP1 - Retrieve,Read-write,344.38,0.344
OP1 - Retrieve,Read-write,345.17,0.345
OP1 - Retrieve,Read-write,346.3,0.346
OP1 - Retrieve,Read-write,345.33,0.345
OP1 - Retrieve,Read-write,345.58,0.346
OP1 - Retrieve,Read-write,343.72,0.344
OP1 - Retrieve,Read-write,334.71,0.335
OP1 - Retrieve,Read-write,336.7,0.337
OP1 - Retrieve,Read-write,336.31,0.336
OP1 - Retrieve,Read-write,336.31,0.336
OP1 - Retrieve,Read-write,334.35,0.334
OP1 - Retrieve,Read-write,334.9,0.335
OP1 - Retrieve,Read-write,335.57,0.336
OP1 - Retrieve,Read-write,336.42,0.336
OP1 - Retrieve,Read-write,336.13,0.336
OP1 - Retrieve,Read-write,344.16,0.344
OP1 - Retrieve,Read-write,345.62,0.346
OP1 - Retrieve,Read-write,342.43,0.342
OP1 - Retrieve,Read-write,345.07,0.345
OP1 - Retrieve,Read-write,344.52,0.345
OP1 - Retrieve,Read-write,342.45,0.342
OP1 - Retrieve,Read-write,344.92,0.345
OP1 - Retrieve,Read-write,345.02,0.345
OP1 - Retrieve,Read-write,344.36,0.344
OP1 - Retrieve,Read-write,341.94,0.342
OP1 - Retrieve,Read-write,345.63,0.346
OP1 - Retrieve,Read-write,339.2,0.339
OP1 - Retrieve,Read-write,344.53,0.345
OP1 - Retrieve,Read-write,345.55,0.346
OP1 - Retrieve,Read-write,346.37,0.346
OP1 - Retrieve,Read-write,343.29,0.343
OP1 - Retrieve,Read-write,345.23,0.345
OP1 - Retrieve,Read-write,345.95,0.346
OP1 - Retrieve,Read-write,345.19,0.345
OP1 - Retrieve,Read-write,346.02,0.346
OP1 - Retrieve,Read-write,342.26,0.342
OP1 - Retrieve,Read-write,345.55,0.346
OP1 - Retrieve,Read-write,347.55,0.348
OP1 - Retrieve,Read-write,345.7,0.346
OP1 - Retrieve,Read-write,326.74,0.327
OP1 - Retrieve,Read-write,325.04,0.325
OP1 - Retrieve,Read-write,329.71,0.33
OP1 - Retrieve,Read-write,328.21,0.328
OP1 - Retrieve,Read-write,325.3,0.325
OP1 - Retrieve,Read-write,326.92,0.327
OP1 - Retrieve,Read-write,324.48,0.324
OP1 - Retrieve,Read-write,325.34,0.325
OP1 - Retrieve,Read-write,324.84,0.325
OP1 - Retrieve,Read-write,327.27,0.327
OP1 - Retrieve,Read-write,326.46,0.326
OP1 - Retrieve,Read-write,325.68,0.326
OP1 - Retrieve,Read-write,325.21,0.325
OP1 - Retrieve,Read-write,325.11,0.325
OP1 - Retrieve,Read-write,323.79,0.324
OP1 - Retrieve,Read-write,325.68,0.326
OP1 - Retrieve,Read-write,320.97,0.321
OP1 - Retrieve,Read-write,325.27,0.325
OP1 - Retrieve,Read-write,315.38,0.315
OP1 - Retrieve,Read-write,317.14,0.317
OP1 - Retrieve,Read-write,325.91,0.326
OP1 - Retrieve,Read-write,323.84,0.324
OP1 - Retrieve,Read-write,313.98,0.314
OP1 - Retrieve,Read-write,314.47,0.314
OP1 - Retrieve,Read-write,315.33,0.315
OP1 - Retrieve,Read-write,314.74,0.315
OP1 - Retrieve,Read-write,318.08,0.318
OP1 - Retrieve,Read-write,317.11,0.317
OP1 - Retrieve,Read-write,317.65,0.318
OP1 - Retrieve,Read-write,315.44,0.315
OP1 - Retrieve,Read-write,316.31,0.316
OP1 - Retrieve,Read-write,315.61,0.316
OP1 - Retrieve,Read-write,321.66,0.322
OP1 - Retrieve,Read-write,317.54,0.318
OP1 - Retrieve,Read-write,325.6,0.326
OP1 - Retrieve,Read-write,323.27,0.323
OP1 - Retrieve,Read-write,324.82,0.325
OP1 - Retrieve,Read-write,324.81,0.325
OP1 - Retrieve,Read-write,323.29,0.323
OP1 - Retrieve,Read-write,324.15,0.324
OP1 - Retrieve,Read-write,324.9,0.325
OP1 - Retrieve,Read-write,324.46,0.324
OP1 - Retrieve,Read-write,324.11,0.324
OP1 - Retrieve,Read-write,324.39,0.324
OP1 - Retrieve,Read-write,324.18,0.324
OP1 - Retrieve,Read-write,320.88,0.321
OP1 - Retrieve,Read-write,320.28,0.32
OP1 - Retrieve,Read-write,326.75,0.327
OP1 - Retrieve,Read-write,324.14,0.324
OP1 - Retrieve,Read-write,323.97,0.324
OP1 - Retrieve,Read-write,330.54,0.331
OP1 - Retrieve,Read-write,324.26,0.324
OP1 - Retrieve,Read-write,324.54,0.325
OP1 - Retrieve,Read-write,323.76,0.324
OP1 - Retrieve,Read-write,323.29,0.323
OP1 - Retrieve,Read-write,316.84,0.317
OP1 - Retrieve,Read-write,315.04,0.315
OP1 - Retrieve,Read-write,314.75,0.315
OP1 - Retrieve,Read-write,318.4,0.318
OP1 - Retrieve,Read-write,316.05,0.316
OP1 - Retrieve,Read-write,317.83,0.318
OP1 - Retrieve,Read-write,317.59,0.318
OP1 - Retrieve,Read-write,321.31,0.321
OP1 - Retrieve,Read-write,314.58,0.315
OP1 - Retrieve,Read-write,317.47,0.317
OP1 - Retrieve,Read-write,316.51,0.317
OP1 - Retrieve,Read-write,319.12,0.319
OP1 - Retrieve,Read-write,315.99,0.316
OP1 - Retrieve,Read-write,317.12,0.317
OP1 - Retrieve,Read-write,316.32,0.316
OP1 - Retrieve,Read-write,315.54,0.316
OP1 - Retrieve,Read-write,316.79,0.317
OP1 - Retrieve,Read-write,314.26,0.314
OP1 - Retrieve,Read-write,315.32,0.315
OP1 - Retrieve,Read-write,315.21,0.315
OP1 - Retrieve,Read-write,314.44,0.314
OP1 - Retrieve,Read-write,316.47,0.316
OP1 - Retrieve,Read-write,317.96,0.318
OP1 - Retrieve,Read-write,317.31,0.317
OP1 - Retrieve,Read-write,316.7,0.317
OP1 - Retrieve,Read-write,314.15,0.314
OP1 - Retrieve,Read-write,320.22,0.32
OP1 - Retrieve,Read-write,321.46,0.321
OP1 - Retrieve,Read-write,322.6,0.323
OP1 - Retrieve,Read-write,324.41,0.324
OP1 - Retrieve,Read-write,322.71,0.323
OP1 - Retrieve,Read-write,322.94,0.323
OP1 - Retrieve,Read-write,322.17,0.322
OP1 - Retrieve,Read-write,323.86,0.324
OP1 - Retrieve,Read-write,322.85,0.323
OP1 - Retrieve,Read-write,323.05,0.323
OP1 - Retrieve,Read-write,322.08,0.322
OP1 - Retrieve,Read-write,317.92,0.318
OP1 - Retrieve,Read-write,317.04,0.317
OP1 - Retrieve,Read-write,314.54,0.315
OP1 - Retrieve,Read-write,315.72,0.316
OP1 - Retrieve,Read-write,313.57,0.314
OP1 - Retrieve,Read-write,316.02,0.316
OP1 - Retrieve,Read-write,316.59,0.317
OP1 - Retrieve,Read-write,315.76,0.316
OP1 - Retrieve,Read-write,331.04,0.331
OP1 - Retrieve,Read-write,333.01,0.333
OP1 - Retrieve,Read-write,320.13,0.32
OP1 - Retrieve,Read-write,324.33,0.324
OP1 - Retrieve,Read-write,322.73,0.323
OP1 - Retrieve,Read-write,322.74,0.323
OP1 - Retrieve,Read-write,331.5,0.332
OP1 - Retrieve,Read-write,324.24,0.324
OP1 - Retrieve,Read-write,324.39,0.324
OP1 - Retrieve,Read-write,323.47,0.323
OP1 - Retrieve,Read-write,323.3,0.323
OP1 - Retrieve,Read-write,323.17,0.323
OP1 - Retrieve,Read-write,323.16,0.323
OP1 - Retrieve,Read-write,322.38,0.322
OP1 - Retrieve,Read-write,323.42,0.323
OP1 - Retrieve,Read-write,322.88,0.323
OP1 - Retrieve,Read-write,322.3,0.322
OP1 - Retrieve,Read-write,320.24,0.32
OP1 - Retrieve,Read-write,321.86,0.322
OP1 - Retrieve,Read-write,321.67,0.322
OP1 - Retrieve,Read-write,322.56,0.323
OP1 - Retrieve,Read-write,326.31,0.326
OP1 - Retrieve,Read-write,328.54,0.329
OP1 - Retrieve,Read-write,330.83,0.331
OP1 - Retrieve,Read-write,333.54,0.334
OP1 - Retrieve,Read-write,327.91,0.328
OP1 - Retrieve,Read-write,323.54,0.324
OP1 - Retrieve,Read-write,328.8,0.329
OP1 - Retrieve,Read-write,334.78,0.335
OP1 - Retrieve,Read-write,330.01,0.33
OP1 - Retrieve,Read-write,321.85,0.322
OP1 - Retrieve,Read-write,323.25,0.323
OP1 - Retrieve,Read-write,322.25,0.322
OP1 - Retrieve,Read-write,323.41,0.323
OP1 - Retrieve,Read-write,324.98,0.325
OP1 - Retrieve,Read-write,323.55,0.324
OP1 - Retrieve,Read-write,322.42,0.322
OP1 - Retrieve,Read-write,322.23,0.322
OP1 - Retrieve,Read-write,328.57,0.329
OP1 - Retrieve,Read-write,328.4,0.328
OP1 - Retrieve,Read-write,319.02,0.319
OP1 - Retrieve,Read-write,320.72,0.321
OP1 - Retrieve,Read-write,320.8,0.321
OP1 - Retrieve,Read-write,320.07,0.32
OP1 - Retrieve,Read-write,321.95,0.322
OP1 - Retrieve,Read-write,319.89,0.32
OP1 - Retrieve,Read-write,329.06,0.329
OP1 - Retrieve,Read-write,322.21,0.322
OP1 - Retrieve,Read-write,324.1,0.324
OP1 - Retrieve,Read-write,323.63,0.324
OP1 - Retrieve,Read-write,323.65,0.324
OP1 - Retrieve,Read-write,321.32,0.321
OP1 - Retrieve,Read-write,327.72,0.328
OP1 - Retrieve,Read-write,330.77,0.331
OP1 - Retrieve,Read-write,331.09,0.331
OP1 - Retrieve,Read-write,330.45,0.33
OP1 - Retrieve,Read-write,321.52,0.322
OP1 - Retrieve,Read-write,321.2,0.321
OP1 - Retrieve,Read-write,323.05,0.323
OP1 - Retrieve,Read-write,325.19,0.325
OP1 - Retrieve,Read-write,322.38,0.322
OP1 - Retrieve,Read-write,324.93,0.325
OP1 - Retrieve,Read-write,329.9,0.33
OP1 - Retrieve,Read-write,329.53,0.33
OP1 - Retrieve,Read-write,329.42,0.329
OP1 - Retrieve,Read-write,322.84,0.323
OP1 - Retrieve,Read-write,325.62,0.326
OP1 - Retrieve,Read-write,326.8,0.327
OP1 - Retrieve,Read-write,319.2,0.319
OP1 - Retrieve,Read-write,322.25,0.322
OP1 - Retrieve,Read-write,324.63,0.325
OP1 - Retrieve,Read-write,321.33,0.321
OP1 - Retrieve,Read-write,319.78,0.32
OP1 - Retrieve,Read-write,323.53,0.324
OP1 - Retrieve,Read-write,321.36,0.321
OP1 - Retrieve,Read-write,321.07,0.321
OP1 - Retrieve,Read-write,324.14,0.324
OP1 - Retrieve,Read-write,324.78,0.325
OP1 - Retrieve,Read-write,330.25,0.33
OP1 - Retrieve,Read-write,328.12,0.328
OP1 - Retrieve,Read-write,329.08,0.329
OP1 - Retrieve,Read-write,329.53,0.33
OP1 - Retrieve,Read-write,327.54,0.328
OP1 - Retrieve,Read-write,325.92,0.326
OP1 - Retrieve,Read-write,327.48,0.327
OP1 - Retrieve,Read-write,330.15,0.33
OP1 - Retrieve,Read-write,319.14,0.319
OP1 - Retrieve,Read-write,323.44,0.323
OP1 - Retrieve,Read-write,323.44,0.323
OP1 - Retrieve,Read-write,320.71,0.321
OP1 - Retrieve,Read-write,321.02,0.321
OP1 - Retrieve,Read-write,321.15,0.321
OP1 - Retrieve,Read-write,319.5,0.32
OP1 - Retrieve,Read-write,320.55,0.321
OP1 - Retrieve,Read-write,327.47,0.327
OP1 - Retrieve,Read-write,321.9,0.322
OP1 - Retrieve,Read-write,324.54,0.325
OP1 - Retrieve,Read-write,321.93,0.322
OP1 - Retrieve,Read-write,319.63,0.32
OP1 - Retrieve,Read-write,322.82,0.323
OP2 - Retrieve all,Read-only,221.8,0.222
OP2 - Retrieve all,Read-only,219.08,0.219
OP2 - Retrieve all,Read-only,222.27,0.222
OP2 - Retrieve all,Read-only,220.11,0.22
OP2 - Retrieve all,Read-only,219.45,0.219
OP2 - Retrieve all,Read-only,224.8,0.225
OP2 - Retrieve all,Read-only,219.25,0.219
OP2 - Retrieve all,Read-only,223.05,0.223
OP2 - Retrieve all,Read-only,217.71,0.218
OP2 - Retrieve all,Read-only,224.49,0.224
OP2 - Retrieve all,Read-only,221.42,0.221
OP2 - Retrieve all,Read-only,223.62,0.224
OP2 - Retrieve all,Read-only,216.1,0.216
OP2 - Retrieve all,Read-only,216.2,0.216
OP2 - Retrieve all,Read-only,235.35,0.235
OP2 - Retrieve all,Read-only,226.33,0.226
OP2 - Retrieve all,Read-only,221.2,0.221
OP2 - Retrieve all,Read-only,215.16,0.215
OP2 - Retrieve all,Read-only,225.3,0.225
OP2 - Retrieve all,Read-only,224.26,0.224
OP2 - Retrieve all,Read-only,222.97,0.223
OP2 - Retrieve all,Read-only,218.65,0.219
OP2 - Retrieve all,Read-only,220.58,0.221
OP2 - Retrieve all,Read-only,216.04,0.216
OP2 - Retrieve all,Read-only,219.06,0.219
OP2 - Retrieve all,Read-only,222.04,0.222
OP2 - Retrieve all,Read-only,219.49,0.219
OP2 - Retrieve all,Read-only,216.64,0.217
OP2 - Retrieve all,Read-only,219.23,0.219
OP2 - Retrieve all,Read-only,217.14,0.217
OP2 - Retrieve all,Read-only,215.78,0.216
OP2 - Retrieve all,Read-only,215.87,0.216
OP2 - Retrieve all,Read-only,216.84,0.217
OP2 - Retrieve all,Read-only,218.58,0.219
OP2 - Retrieve all,Read-only,216.77,0.217
OP2 - Retrieve all,Read-only,218.58,0.219
OP2 - Retrieve all,Read-only,217.16,0.217
OP2 - Retrieve all,Read-only,218.85,0.219
OP2 - Retrieve all,Read-only,219.11,0.219
OP2 - Retrieve all,Read-only,216.44,0.216
OP2 - Retrieve all,Read-only,215.2,0.215
OP2 - Retrieve all,Read-only,215.53,0.216
OP2 - Retrieve all,Read-only,216.66,0.217
OP2 - Retrieve all,Read-only,216.11,0.216
OP2 - Retrieve all,Read-only,217.83,0.218
OP2 - Retrieve all,Read-only,221.21,0.221
OP2 - Retrieve all,Read-only,218.99,0.219
OP2 - Retrieve all,Read-only,218.83,0.219
OP2 - Retrieve all,Read-only,217.22,0.217
OP2 - Retrieve all,Read-only,218.13,0.218
OP2 - Retrieve all,Read-only,216.22,0.216
OP2 - Retrieve all,Read-only,217.53,0.218
OP2 - Retrieve all,Read-only,218.85,0.219
OP2 - Retrieve all,Read-only,218.34,0.218
OP2 - Retrieve all,Read-only,221.58,0.222
OP2 - Retrieve all,Read-only,214.07,0.214
OP2 - Retrieve all,Read-only,216.13,0.216
OP2 - Retrieve all,Read-only,216.96,0.217
OP2 - Retrieve all,Read-only,218.99,0.219
OP2 - Retrieve all,Read-only,223.93,0.224
OP2 - Retrieve all,Read-only,223.12,0.223
OP2 - Retrieve all,Read-only,223.59,0.224
OP2 - Retrieve all,Read-only,222.68,0.223
OP2 - Retrieve all,Read-only,225.08,0.225
OP2 - Retrieve all,Read-only,221.47,0.221
OP2 - Retrieve all,Read-only,223.43,0.223
OP2 - Retrieve all,Read-only,222.18,0.222
OP2 - Retrieve all,Read-only,221.07,0.221
OP2 - Retrieve all,Read-only,223.39,0.223
OP2 - Retrieve all,Read-only,222.88,0.223
OP2 - Retrieve all,Read-only,219.6,0.22
OP2 - Retrieve all,Read-only,216.34,0.216
OP2 - Retrieve all,Read-only,215.14,0.215
OP2 - Retrieve all,Read-only,225.6,0.226
OP2 - Retrieve all,Read-only,216.91,0.217
OP2 - Retrieve all,Read-only,219.83,0.22
OP2 - Retrieve all,Read-only,217.75,0.218
OP2 - Retrieve all,Read-only,224.88,0.225
OP2 - Retrieve all,Read-only,221.0,0.221
OP2 - Retrieve all,Read-only,222.38,0.222
OP2 - Retrieve all,Read-only,222.42,0.222
OP2 - Retrieve all,Read-only,220.76,0.221
OP2 - Retrieve all,Read-only,221.83,0.222
OP2 - Retrieve all,Read-only,221.79,0.222
OP2 - Retrieve all,Read-only,219.19,0.219
OP2 - Retrieve all,Read-only,219.05,0.219
OP2 - Retrieve all,Read-only,217.56,0.218
OP2 - Retrieve all,Read-only,216.27,0.216
OP2 - Retrieve all,Read-only,216.47,0.216
OP2 - Retrieve all,Read-only,220.03,0.22
OP2 - Retrieve all,Read-only,222.92,0.223
OP2 - Retrieve all,Read-only,224.88,0.225
OP2 - Retrieve all,Read-only,220.3,0.22
OP2 - Retrieve all,Read-only,219.98,0.22
OP2 - Retrieve all,Read-only,217.22,0.217
OP2 - Retrieve all,Read-only,219.13,0.219
OP2 - Retrieve all,Read-only,221.3,0.221
OP2 - Retrieve all,Read-only,221.75,0.222
OP2 - Retrieve all,Read-only,222.07,0.222
OP2 - Retrieve all,Read-only,218.65,0.219
OP2 - Retrieve all,Read-only,219.37,0.219
OP2 - Retrieve all,Read-only,216.09,0.216
OP2 - Retrieve all,Read-only,218.14,0.218
OP2 - Retrieve all,Read-only,213.54,0.214
OP2 - Retrieve all,Read-only,218.33,0.218
OP2 - Retrieve all,Read-only,220.41,0.22
OP2 - Retrieve all,Read-only,227.93,0.228
OP2 - Retrieve all,Read-only,228.39,0.228
OP2 - Retrieve all,Read-only,222.94,0.223
OP2 - Retrieve all,Read-only,218.74,0.219
OP2 - Retrieve all,Read-only,218.03,0.218
OP2 - Retrieve all,Read-only,223.73,0.224
OP2 - Retrieve all,Read-only,222.92,0.223
OP2 - Retrieve all,Read-only,226.74,0.227
OP2 - Retrieve all,Read-only,222.93,0.223
OP2 - Retrieve all,Read-only,226.32,0.226
OP2 - Retrieve all,Read-only,219.49,0.219
OP2 - Retrieve all,Read-only,226.53,0.227
OP2 - Retrieve all,Read-only,224.53,0.225
OP2 - Retrieve all,Read-only,225.87,0.226
OP2 - Retrieve all,Read-only,224.56,0.225
OP2 - Retrieve all,Read-only,220.63,0.221
OP2 - Retrieve all,Read-only,226.87,0.227
OP2 - Retrieve all,Read-only,223.56,0.224
OP2 - Retrieve all,Read-only,222.72,0.223
OP2 - Retrieve all,Read-only,225.64,0.226
OP2 - Retrieve all,Read-only,222.56,0.223
OP2 - Retrieve all,Read-only,222.19,0.222
OP2 - Retrieve all,Read-only,220.35,0.22
OP2 - Retrieve all,Read-only,220.35,0.22
OP2 - Retrieve all,Read-only,217.68,0.218
OP2 - Retrieve all,Read-only,223.93,0.224
OP2 - Retrieve all,Read-only,224.84,0.225
OP2 - Retrieve all,Read-only,226.28,0.226
OP2 - Retrieve all,Read-only,224.49,0.224
OP2 - Retrieve all,Read-only,222.87,0.223
OP2 - Retrieve all,Read-only,225.45,0.225
OP2 - Retrieve all,Read-only,221.64,0.222
OP2 - Retrieve all,Read-only,228.32,0.228
OP2 - Retrieve all,Read-only,220.08,0.22
OP2 - Retrieve all,Read-only,222.62,0.223
OP2 - Retrieve all,Read-only,227.11,0.227
OP2 - Retrieve all,Read-only,224.08,0.224
OP2 - Retrieve all,Read-only,222.64,0.223
OP2 - Retrieve all,Read-only,221.25,0.221
OP2 - Retrieve all,Read-only,226.52,0.227
OP2 - Retrieve all,Read-only,222.22,0.222
OP2 - Retrieve all,Read-only,225.08,0.225
OP2 - Retrieve all,Read-only,226.54,0.227
OP2 - Retrieve all,Read-only,218.75,0.219
OP2 - Retrieve all,Read-only,223.25,0.223
OP2 - Retrieve all,Read-only,220.66,0.221
OP2 - Retrieve all,Read-only,222.83,0.223
OP2 - Retrieve all,Read-only,220.4,0.22
OP2 - Retrieve all,Read-only,223.1,0.223
OP2 - Retrieve all,Read-only,224.01,0.224
OP2 - Retrieve all,Read-only,229.56,0.23
